"boxID","taskID","workerID","printID","text","x","y","width","height","type","certainty"
647,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know ",0.207729468599034,0.418965517241379,0.0314009661835749,0.0413793103448276,"unable","1"
648,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know",0.243961352657005,0.239655172413793,0.0603864734299517,0.0327586206896552,"name","1"
649,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know",0.316425120772947,0.246551724137931,0.0531400966183574,0.0310344827586207,"unable","1"
650,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know",0.285024154589372,0.275862068965517,0.0314009661835749,0.0431034482758621,"unable","1"
651,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know",0.420289855072464,0.729310344827586,0.0869565217391305,0.0758620689655173,"unable","1"
652,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know",0.541062801932367,0.720689655172414,0.0458937198067634,0.0689655172413793,"unable","1"
653,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know",0.582125603864734,0.220689655172414,0.0772946859903382,0.05,"unable","1"
654,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know",0.673913043478261,0.23448275862069,0.0700483091787439,0.0655172413793103,"unable","1"
655,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know",0.698067632850242,0.289655172413793,0.0676328502415459,0.0568965517241379,"unable","1"
656,1230326035,11079432,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","do not know",0.227053140096618,0.381034482758621,0.036231884057971,0.0379310344827586,"unable","1"
657,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","flower is not clearly visible",0.51207729468599,0.729310344827586,0.0845410628019323,0.056896551724138,"unable","1"
658,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","it is not clearly visible",0.644927536231884,0.239655172413793,0.1256038647343,0.0672413793103448,"name","1"
659,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","It is not clearly visible",0.311594202898551,0.246551724137931,0.0531400966183575,0.0275862068965517,"name","1"
660,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","it is not clearly visible",0.239130434782609,0.244827586206897,0.0603864734299517,0.0258620689655172,"name","1"
661,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","It is not clearly visible",0.28743961352657,0.267241379310345,0.0289855072463768,0.0206896551724138,"name","1"
662,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","It is not clearly visible.",0.693236714975845,0.3,0.108695652173913,0.0413793103448276,"name","1"
663,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","it is not clearly visible",0.178743961352657,0.279310344827586,0.103864734299517,0.0775862068965517,"name","1"
664,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","it is not clearly visible.",0.601449275362319,0.224137931034483,0.0555555555555556,0.043103448275862,"name","1"
665,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","it is not clearly visible.",0.217391304347826,0.389655172413793,0.0434782608695652,0.0258620689655172,"name","1"
666,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","It is not clearly visible.",0.20048309178744,0.425862068965517,0.0434782608695652,0.0241379310344828,"name","1"
667,1230331570,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","it is not clearly visibel",0.42512077294686,0.739655172413793,0.0531400966183575,0.0413793103448276,"name","1"
668,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.251207729468599,0.241379310344828,0.0458937198067633,0.0327586206896552,"fantasy","3"
669,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.309178743961353,0.239655172413793,0.0531400966183575,0.0310344827586207,"fantasy","3"
670,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.277777777777778,0.270689655172414,0.0386473429951691,0.0172413793103449,"fantasy","3"
671,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.181159420289855,0.274137931034483,0.0942028985507246,0.0982758620689655,"fantasy","3"
672,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.57487922705314,0.220689655172414,0.0748792270531401,0.0448275862068965,"fantasy","3"
673,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.654589371980676,0.23448275862069,0.0942028985507246,0.0637931034482759,"fantasy","3"
674,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.681159420289855,0.294827586206897,0.111111111111111,0.053448275862069,"fantasy","3"
675,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.533816425120773,0.712068965517241,0.0555555555555555,0.0672413793103448,"fantasy","3"
676,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.396135265700483,0.729310344827586,0.0990338164251208,0.05,"fantasy","3"
677,1230339794,20121610,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","fantasy",0.20048309178744,0.418965517241379,0.036231884057971,0.0327586206896552,"fantasy","3"
678,1230345398,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","none",0.248148148148148,0.240422721268164,0.0481481481481481,0.0211360634081902,"unable","4"
679,1230345398,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","none",0.188888888888889,0.278731836195509,0.0962962962962963,0.0871862615587847,"unable","4"
680,1230345398,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","none",0.325925925925926,0.244385733157199,0.0555555555555555,0.0422721268163804,"unable","4"
681,1230345398,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","none",0.601851851851852,0.212681638044914,0.0555555555555556,0.0528401585204756,"unable","4"
682,1230345398,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","none",0.655555555555556,0.233817701453104,0.0981481481481481,0.0752972258916777,"unable","4"
683,1230345398,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","none",0.498148148148148,0.722589167767503,0.103703703703704,0.0488771466314399,"unable","4"
684,1230345398,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","none",0.424074074074074,0.747688243064729,0.0518518518518519,0.0462351387054162,"unable","4"
685,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.176119402985075,0.274760383386581,0.107462686567164,0.0926517571884984,"name","3"
686,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.244776119402985,0.244941427050053,0.0492537313432836,0.0266240681576145,"name","2"
687,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.205970149253731,0.422790202342918,0.0432835820895522,0.0287539936102237,"name","2"
688,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.283582089552239,0.266240681576145,0.0373134328358209,0.0319488817891374,"name","2"
689,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.31044776119403,0.248136315228967,0.0537313432835821,0.0266240681576145,"name","2"
690,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.594029850746269,0.224707135250266,0.0597014925373134,0.0457933972310969,"name","2"
691,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.177611940298507,0.383386581469649,0.0447761194029851,0.0308839190628328,"name","2"
692,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.228358208955224,0.388711395101171,0.0313432835820896,0.0266240681576145,"name","2"
693,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.743283582089552,0.401490947816826,0.0238805970149254,0.0330138445154419,"name","2"
694,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.761194029850746,0.443024494142705,0.0298507462686567,0.0351437699680511,"name","2"
695,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.523880597014925,0.736954206602769,0.0626865671641791,0.0404685835995741,"name","2"
696,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.597014925373134,0.727369542066028,0.0388059701492538,0.0212992545260916,"name","2"
697,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.595522388059701,0.752928647497338,0.0402985074626866,0.0149094781682642,"name","1"
698,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","rose",0.659701492537313,0.238551650692226,0.0880597014925373,0.0788072417465389,"name","2"
699,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","rose",0.417910447761194,0.733759318423855,0.0761194029850746,0.0553780617678382,"name","2"
700,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","rose",0.774626865671642,0.397231096911608,0.0388059701492538,0.0308839190628328,"name","2"
701,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.585074626865672,0.520766773162939,0.0373134328358209,0.0223642172523961,"name","2"
702,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.570149253731343,0.548455804046858,0.0447761194029851,0.0159744408945687,"name","2"
703,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","rose",0.564179104477612,0.574014909478168,0.0373134328358209,0.0276890308839191,"name","2"
704,1230359452,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","rose",0.6,0.588924387646432,0.0268656716417911,0.0287539936102236,"name","2"
705,1230396887,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","unknown",0.17037037037037,0.255291005291005,0.1,0.128306878306878,"unable","4"
706,1230396887,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","unknown",0.240740740740741,0.226190476190476,0.0518518518518518,0.0582010582010582,"unable","4"
707,1230396887,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","unknown",0.312962962962963,0.220899470899471,0.0537037037037037,0.0568783068783069,"unable","4"
708,1230396887,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","unknown",0.281481481481481,0.248677248677249,0.0462962962962963,0.0753968253968254,"unable","4"
709,1230396887,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","unknown",0.190740740740741,0.403439153439153,0.0555555555555556,0.0608465608465609,"unable","4"
710,1230396887,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","unknown",0.592592592592593,0.195767195767196,0.0722222222222223,0.0886243386243387,"unable","4"
711,1230396887,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","unknown",0.646296296296296,0.203703703703704,0.114814814814815,0.130952380952381,"unable","4"
712,1230396887,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","unknown",0.731481481481482,0.496031746031746,0.0685185185185185,0.093915343915344,"unable","4"
713,1230401596,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.178743961352657,0.268965517241379,0.0942028985507246,0.0844827586206897,"name","3"
714,1230401596,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","I dont know this type of flower
",0.661835748792271,0.222413793103448,0.0821256038647342,0.0775862068965517,"unable","2"
715,1230401596,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","I dont know this type of flower
",0.591787439613527,0.21551724137931,0.0603864734299517,0.053448275862069,"unable","2"
716,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.182089552238806,0.267305644302449,0.101492537313433,0.0958466453674122,"name","3"
717,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.202985074626866,0.421725239616613,0.0507462686567164,0.0415335463258786,"name","3"
718,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.250746268656716,0.238551650692226,0.0522388059701493,0.0383386581469649,"name","3"
719,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.316417910447761,0.24174653887114,0.0582089552238806,0.0372736954206603,"name","3"
720,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.285074626865672,0.258785942492013,0.0462686567164179,0.0415335463258786,"name","2"
721,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy",0.58955223880597,0.218317358892439,0.0716417910447761,0.0564430244941427,"name","2"
722,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","peony",0.656716417910448,0.22790202342918,0.105970149253731,0.0851970181043664,"name","2"
723,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","~~fantasy~~",0.564179104477612,0.541001064962726,0.0985074626865671,0.0617678381256657,"fantasy","3"
724,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","peony",0.414925373134328,0.724174653887114,0.1,0.0660276890308839,"name","2"
725,1230645466,11061395,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1895-A-18745","daisy ",0.525373134328358,0.725239616613419,0.0895522388059702,0.053248136315229,"name","3"
726,1230330612,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","none",0.390740740740741,0.288834951456311,0.118518518518519,0.075242718446602,"unable","5"
727,1230364444,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","rose",0.425373134328358,0.308895405669599,0.0582089552238806,0.0342130987292277,"name","4"
728,1230364572,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","carnation",0.432367149758454,0.305379746835443,0.0531400966183575,0.0379746835443038,"name","3"
729,1230364572,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","rose",0.449275362318841,0.275316455696203,0.0386473429951691,0.0253164556962025,"name","3"
730,1230891931,6441793,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","rose",0.448148148148148,0.272727272727273,0.0407407407407407,0.0315151515151516,"name","2"
731,1230891931,6441793,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","rose",0.412962962962963,0.317575757575758,0.0796296296296296,0.0387878787878788,"name","2"
732,1230912739,19155570,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","daisy",0.408212560386473,0.300632911392405,0.0942028985507247,0.0553797468354431,"name","3"
733,1231297538,11085868,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","                     ",0.42037037037037,0.307878787878788,0.103703703703704,0.0412121212121213,"fantasy","1"
734,1232070731,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","rose",0.437037037037037,0.313939393939394,0.0296296296296296,0.0254545454545455,"name","3"
735,1232070731,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","rose",0.464814814814815,0.286060606060606,0.0277777777777778,0.0157575757575757,"name","3"
736,1232070731,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","rose",0.459259259259259,0.243636363636364,0.0333333333333333,0.0193939393939394,"name","3"
737,1232070731,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","rose",0.557407407407407,0.252121212121212,0.0166666666666666,0.0181818181818182,"name","3"
738,1232327550,19573082,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","i don't know",0.43134328358209,0.308895405669599,0.0552238805970149,0.0459433040078202,"unable","4"
739,1232327550,19573082,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","i don't know",0.449253731343284,0.280547409579668,0.0507462686567164,0.0263929618768329,"unable","4"
740,1232327550,19573082,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1903-A-23887","i don't know",0.437313432835821,0.231671554252199,0.073134328358209,0.0469208211143695,"unable","4"
741,1230323012,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","cant tell",0.731481481481482,0.414364640883978,0.0592592592592592,0.0621546961325967,"unable","5"
742,1230323012,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","cant tell",0.416666666666667,0.761049723756906,0.103703703703704,0.074585635359116,"unable","5"
743,1230340084,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","I believe this is likely a fantasy flower because it could fit a number of different species",0.718518518518519,0.406077348066298,0.0759259259259258,0.0524861878453038,"fantasy","3"
744,1230340084,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","I believe this is likely a fantasy flower because it could fit a number of different species",0.424074074074074,0.769337016574586,0.0888888888888889,0.0538674033149171,"fantasy","3"
745,1230366772,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","I dont know this type of flower",0.72463768115942,0.409009009009009,0.0579710144927537,0.0360360360360361,"unable","2"
746,1230366772,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","I dont know this type of flower",0.751207729468599,0.36036036036036,0.0483091787439613,0.0342342342342343,"unable","2"
747,1230366772,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","I dont know this type of flower",0.41304347826087,0.762162162162162,0.0893719806763285,0.0558558558558558,"unable","2"
748,1230507457,6465619,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","I'm not flowers expert so i don't know how to start my search.It just looks like any flower to me.",0.425925925925926,0.766574585635359,0.075925925925926,0.0566298342541437,"unable","5"
749,1230507457,6465619,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","I'm not flower expert so i don't know how to start search since it looks to me just like any flower",0.735185185185185,0.410220994475138,0.05,0.0400552486187846,"unable","5"
750,1230808225,10110473,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","unclear",0.725925925925926,0.411602209944751,0.0888888888888888,0.0483425414364641,"unable","5"
751,1230808225,10110473,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","unclear",0.411111111111111,0.773480662983425,0.0925925925925926,0.0524861878453038,"unable","5"
752,1230891929,6441793,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","~~fantasy~~",0.716666666666667,0.407458563535912,0.0833333333333334,0.0621546961325967,"fantasy","2"
753,1230891929,6441793,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","~~fantasy~~",0.422222222222222,0.770718232044199,0.0796296296296297,0.0635359116022099,"fantasy","2"
754,1230894166,19155570,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","sorry",0.729468599033816,0.410810810810811,0.0628019323671497,0.0414414414414414,"unable","5"
755,1230894166,19155570,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","sorry",0.415458937198068,0.771171171171171,0.0893719806763285,0.0540540540540541,"unable","5"
756,1230894166,19155570,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","sorry",0.756038647342995,0.369369369369369,0.0434782608695652,0.0252252252252252,"unable","5"
757,1231302328,11085868,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-2945","                     ",0.698148148148148,0.407458563535912,0.109259259259259,0.0524861878453039,"fantasy","1"
758,1230330601,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","none",0.5,0.319060773480663,0.0166666666666667,0.0124309392265193,"unable","4"
759,1230330601,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","none",0.535185185185185,0.316298342541436,0.0166666666666666,0.0248618784530387,"unable","4"
760,1230330601,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","none",0.551851851851852,0.335635359116022,0.0240740740740741,0.00966850828729282,"unable","4"
761,1230330601,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","none",0.475925925925926,0.324585635359116,0.0148148148148148,0.0138121546961326,"unable","4"
762,1230330601,13426363,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","none",0.453703703703704,0.328729281767956,0.0277777777777777,0.0165745856353591,"unable","4"
763,1230340060,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","lily",0.492753623188406,0.31294964028777,0.036231884057971,0.0215827338129496,"name","2"
764,1230340060,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","lily",0.526570048309179,0.318345323741007,0.0265700483091788,0.0197841726618705,"name","3"
765,1230340060,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","lily",0.550724637681159,0.330935251798561,0.0241545893719807,0.0161870503597122,"name","3"
766,1230340060,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","lily",0.478260869565217,0.316546762589928,0.0169082125603864,0.0233812949640288,"name","3"
767,1230340060,15273328,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","lily",0.458937198067633,0.323741007194245,0.0144927536231884,0.0179856115107914,"name","3"
768,1230345876,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","daisy",0.492537313432836,0.313681868743048,0.0283582089552239,0.0211345939933259,"name","3"
769,1230345876,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","daisy",0.526865671641791,0.32035595105673,0.0253731343283582,0.0166852057842047,"name","3"
770,1230345876,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","daisy",0.461194029850746,0.331479421579533,0.0208955223880597,0.0111234705228031,"name","3"
771,1230345876,7784947,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","daisy",0.555223880597015,0.332591768631813,0.0194029850746269,0.0155728587319244,"name","3"
772,1230364573,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","I dont know this type of flower",0.492753623188406,0.315315315315315,0.0265700483091787,0.018018018018018,"unable","2"
773,1230364573,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","I dont know this type of flower",0.528985507246377,0.315315315315315,0.0193236714975845,0.0162162162162162,"unable","2"
774,1230364573,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","I dont know this type of flower",0.553140096618358,0.327927927927928,0.0217391304347826,0.0216216216216216,"unable","2"
775,1230364573,13567356,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","I dont know this type of flower",0.456521739130435,0.326126126126126,0.0193236714975846,0.018018018018018,"unable","2"
776,1230382324,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","~~fantasy~~",0.455555555555556,0.326896551724138,0.0148148148148148,0.0151724137931034,"fantasy","3"
777,1230382324,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","~~fantasy~~",0.481481481481481,0.317241379310345,0.0111111111111111,0.0248275862068965,"fantasy","5"
778,1230382324,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","~~fantasy~~",0.505555555555556,0.31448275862069,0.012962962962963,0.023448275862069,"fantasy","3"
779,1230382324,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","~~fantasy~~",0.538888888888889,0.313103448275862,0.0148148148148148,0.0220689655172414,"fantasy","4"
780,1230382324,6496101,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","~~fantasy~~",0.564814814814815,0.324137931034483,0.0148148148148148,0.0275862068965517,"fantasy","5"
781,1230873011,6334612,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","not sure",0.553703703703704,0.329655172413793,0.0185185185185185,0.0151724137931035,"unable","3"
782,1230873011,6334612,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","not sure",0.533333333333333,0.318620689655172,0.00740740740740742,0.0124137931034483,"unable","3"
783,1230873011,6334612,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","not sure",0.5,0.32,0.0203703703703704,0.0179310344827586,"unable","3"
784,1230873011,6334612,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","not sure",0.477777777777778,0.324137931034483,0.0111111111111111,0.0151724137931035,"unable","3"
785,1230873011,6334612,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","not sure",0.448148148148148,0.329655172413793,0.0240740740740741,0.0151724137931035,"unable","3"
786,1230916304,19155570,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","sorry",0.451690821256039,0.314748201438849,0.0386473429951691,0.0323741007194245,"unable","1"
787,1230916304,19155570,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","sorry",0.497584541062802,0.309352517985612,0.0241545893719807,0.0341726618705036,"unable","1"
788,1230916304,19155570,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","sorry",0.524154589371981,0.31294964028777,0.0289855072463768,0.0287769784172662,"unable","1"
789,1230916304,19155570,"https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-1906-3091","sorry",0.545893719806763,0.325539568345324,0.033816425120773,0.0359712230215827,"unable","1"
